(82.25746154785156, 117.30694580078125)
(82.25746154785156, 117.30694580078125)
(82.40338134765625, 122.30264282226562)
(82.72478485107422, 208.97206115722656)
(84.07051086425781, 164.24107360839844)
(84.07051086425781, 164.24107360839844)
(84.66874694824219, 93.69381713867188)
(84.82516479492188, 104.77354431152344)
(85.37281036376953, 193.88709259033203)
(85.66913604736328, 198.07118225097656)
(85.89762115478516, 154.15878295898438)
(86.67678833007812, 120.25889587402344)
(87.4486083984375, 178.40618133544922)
(88.2383041381836, 125.31382751464844)
(88.68082427978516, 264.1823043823242)
(91.791015625, 143.45584106445312)
(92.00239562988281, 211.40927124023438)
(93.38998413085938, 97.73483276367188)
(95.40399169921875, 264.8593521118164)
(97.09542846679688, 74.27725219726562)
(97.71206665039062, 120.51278686523438)
(98.14461517333984, 268.0918502807617)
(98.63672637939453, 142.6329803466797)
(98.66832733154297, 203.98167419433594)
(99.95491027832031, 264.5526313781738)
(100.3800277709961, 78.09384155273438)
(101.07096862792969, 70.33468627929688)
(101.93610382080078, 97.42715454101562)
(102.01835632324219, 155.9888458251953)
(102.01835632324219, 155.9888458251953)
(102.12976837158203, 236.06939315795898)
(102.27893829345703, 184.5652847290039)
(102.51001739501953, 91.06829833984375)
(102.60488891601562, 103.80392456054688)
(102.97929382324219, 85.80049133300781)
(103.02171325683594, 81.61579895019531)
(103.02171325683594, 81.61579895019531)
(103.3511962890625, 200.44659423828125)
(103.3511962890625, 200.44659423828125)
(104.88655090332031, 120.87368774414062)
(106.039306640625, 161.7808380126953)
(106.33602905273438, 75.93141174316406)
(106.5322265625, 143.21046447753906)
(106.8741683959961, 105.75398254394531)
(107.36161804199219, 268.1843318939209)
(107.3657455444336, 94.19169616699219)
(107.3657455444336, 94.19169616699219)
(107.49562072753906, 268.0291500091553)
(107.70991516113281, 118.92237854003906)
(109.12561798095703, 129.74810791015625)
(109.19414520263672, 86.65727233886719)
(109.69474029541016, 198.41942596435547)
(110.88201141357422, 122.85287475585938)
(110.88201141357422, 122.85287475585938)
(112.16793060302734, 99.17835998535156)
(112.96744537353516, 201.54805755615234)
(113.71444702148438, 142.92868041992188)
(113.96808624267578, 267.0788345336914)
(115.83175659179688, 147.2849884033203)
(116.49610900878906, 179.40969848632812)
(116.49610900878906, 179.40969848632812)
(117.08747863769531, 210.64715576171875)
(118.28997802734375, 153.3111114501953)
(118.7037353515625, 267.9313850402832)
(119.22949981689453, 95.64775085449219)
(119.36631774902344, 266.04225158691406)
(119.42877960205078, 164.0296173095703)
(119.8263931274414, 118.80303955078125)
(120.24962615966797, 190.1144256591797)
(120.24962615966797, 190.1144256591797)
(120.7556381225586, 296.0994474887848)
(121.62657165527344, 101.96336364746094)
(122.77166748046875, 182.6987533569336)
(123.0633316040039, 145.3604278564453)
(124.42997741699219, 107.54000854492188)
(125.89105224609375, 119.05354309082031)
(126.1177749633789, 199.99771881103516)
(126.46424865722656, 294.15014696121216)
(126.60273742675781, 113.16506958007812)
(127.06198120117188, 180.35108947753906)
(127.54133605957031, 187.9292984008789)
(128.73269653320312, 62.71244812011719)
(128.90110778808594, 193.0606231689453)
(129.89393615722656, 58.57801818847656)
(132.7679443359375, 261.5567054748535)
(135.24191284179688, 186.01768493652344)
(136.0654296875, 274.63281631469727)
(136.6784210205078, 211.50211334228516)
(136.9523162841797, 182.48045349121094)
(137.68804931640625, 188.67214965820312)
(137.68804931640625, 188.67214965820312)
(140.29547119140625, 187.318359375)
(140.966796875, 160.78292846679688)
(140.966796875, 160.78292846679688)
(141.70278930664062, 198.05833435058594)
(143.72940063476562, 186.83859252929688)
(145.31033325195312, 257.68836975097656)
(147.2254180908203, 281.52486991882324)
(148.21273803710938, 204.88109588623047)
(148.21273803710938, 204.88109588623047)
(148.26528930664062, 187.12396240234375)
(150.3594970703125, 187.97290802001953)
(150.4618682861328, 210.60479736328125)
(154.75917053222656, 200.69601440429688)
(159.1951141357422, 268.87696266174316)
(165.3094940185547, 97.4359130859375)
(165.65023803710938, 183.1827621459961)
(165.65023803710938, 183.1827621459961)
(165.85797119140625, 109.00701904296875)
(166.87139892578125, 153.0852508544922)
(171.0025177001953, 137.5089569091797)
(171.82362365722656, 167.60305786132812)
(172.47886657714844, 200.8064956665039)
(172.98843383789062, 154.05532836914062)
(173.5927734375, 193.29791259765625)
(173.93292236328125, 145.896240234375)
(174.36676025390625, 181.85171508789062)
(176.2598876953125, 199.18759155273438)
(176.2598876953125, 199.18759155273438)
(176.62979125976562, 143.017822265625)
(177.40811157226562, 191.91839599609375)
(177.44984436035156, 160.099609375)
(177.9473876953125, 152.5111541748047)
(179.0210723876953, 183.70746612548828)
(181.3603515625, 148.32318115234375)
(181.7244110107422, 195.18537139892578)
(182.23521423339844, 157.00689697265625)
